Type de panne;Durée arrêt (h);Résultat;Date intervention;Désignation;Coût matériel;[Pièce].Désignation;[Pièce].Référence;[Pièce].Quantité
Mécanique;0,56667;;30/01/2025;machine7;0;;;
Hydraulique;4,63333;;29/01/2025;machine6;0;;;
Hydraulique;4,63333;;29/01/2025;machine6;0;;;
Mécanique;3,33333;;29/01/2025;machine5;106,3;POULIE AXE C 45600B;M-M0142;1.0
Mécanique;3,33333;;29/01/2025;machine5;106,3;Courroie d'axe C (BELT PCGT 5MX15 5MGT- 600-15);M-TRANS0023;1.0
Arrosage;0,5;;29/01/2025;machine5;0;;;
Arrosage;0,91667;;29/01/2025;machine5;0;;;
Mécanique;2;;29/01/2025;machine5;0;;;
Mécanique;0,5;;29/01/2025;machine1;0;;;
Mécanique;0,58333;;29/01/2025;machine3;0;;;
Programme;0,83333;;29/01/2025;machine2;0;;;
Arrosage;0,25;;29/01/2025;machine4;0;;;
Mécanique;0,66667;;29/01/2025;machine2;0;;;
Mécanique;0,25;;28/01/2025;machine5;0;;;
Mécanique;0,41667;;28/01/2025;machine1;0;;;
Mécanique;0,66667;;28/01/2025;machine3;0;;;
Mécanique;1;;28/01/2025;machine2;0;;;
Mécanique;3,25;;28/01/2025;machine3;0;;;
Mécanique;0,25;;28/01/2025;machine4;0;;;
Mécanique;1,16667;;28/01/2025;machine3;0;;;
Arrosage;0,75;;27/01/2025;machine5;3100;Pompe d'arrosage centre (ref: 30-8823H 300 PSI 3PH);M-PPE0016;1.0
Mécanique;0,41667;;27/01/2025;machine1;0;;;
Mécanique;0,58333;;27/01/2025;machine2;0;;;
Hydraulique;1,58333;;27/01/2025;machine2;188,27;Pompe de lubrification des axes & broche ;M-PPE0011;1.0
Mécanique;2,11667;;27/01/2025;machine7;0;;;
Mécanique;0,58333;;26/01/2025;machine1;0;;;
Electronique;0,33333;;26/01/2025;machine2;0;;;
Arrosage;0,41667;;26/01/2025;machine4;0;;;
Divers;0,5;;26/01/2025;machine2;0;;;
Mécanique;1,75;;25/01/2025;machine5;0;;;
Mécanique;0,75;;25/01/2025;machine3;0;;;
Arrosage;2,08333;;25/01/2025;machine4;0;;;
Arrosage;0,66667;;25/01/2025;machine2;0;;;
Arrosage;3,08333;;25/01/2025;machine2;0;;;
Arrosage;0,56667;;24/01/2025;machine5;0;;;
Arrosage;0,33333;;24/01/2025;machine5;0;;;
Mécanique;6,75;;24/01/2025;machine1;0;;;
Mécanique;9,58333;;24/01/2025;machine1;338,97;ANNEAU D'ARRET UPC P ;M-M0073;1.0
Hydraulique;0,5;;24/01/2025;machine9;0;;;
Arrosage;1,66667;;24/01/2025;machine4;0;;;
Arrosage;0,33333;;24/01/2025;machine4;0;;;
Arrosage;2,36667;;24/01/2025;machine2;0;;;
Arrosage;0,33333;;23/01/2025;machine5;0;;;
Arrosage;0,5;;23/01/2025;machine5;0;;;
Mécanique;2,5;;23/01/2025;machine1;0;;;
Arrosage;0,33333;;23/01/2025;machine3;0;;;
Mécanique;0,83333;;23/01/2025;machine2;0;;;
Arrosage;0,41667;;23/01/2025;machine3;0;;;
Arrosage;1,46667;;23/01/2025;machine4;0;;;
Pneumatique;0,66667;;23/01/2025;machine2;0;;;
Hydraulique;1,5;;23/01/2025;machine7;0;;;
Hydraulique;0,5;;22/01/2025;machine6;0;;;
Mécanique;1,16667;;22/01/2025;machine5;0;;;
Mécanique;0,58333;;22/01/2025;machine5;0;;;
Mécanique;0,66667;;22/01/2025;machine1;0;;;
Mécanique;1,08333;;22/01/2025;machine1;0;;;
Hydraulique;1,5;;22/01/2025;machine1;0;;;
Hydraulique;3,5;;22/01/2025;machine2;0;;;
Arrosage;4,81667;;22/01/2025;machine2;0;;;
Mécanique;0,5;;22/01/2025;machine3;0;;;
Mécanique;0,35;;22/01/2025;machine4;0;;;
Mécanique;0,53333;;22/01/2025;machine4;0;;;
Mécanique;3;;21/01/2025;machine5;0;;;
Arrosage;0,38333;;21/01/2025;machine5;0;;;
Arrosage;0,41667;;21/01/2025;machine4;0;;;
Mécanique;0,5;;21/01/2025;machine7;0;;;
Mécanique;1,16667;;21/01/2025;machine7;0;;;
Mécanique;0,5;;21/01/2025;machine1;0;;;
Arrosage;0,58333;;20/01/2025;machine5;0;;;
Arrosage;1;;20/01/2025;machine5;0;;;
Mécanique;0,75;;20/01/2025;machine2;0;;;
Mécanique;0,58333;;20/01/2025;machine2;0;;;
Arrosage;0,25;;20/01/2025;machine4;0;;;
Hydraulique;1,75;;19/01/2025;machine2;0;;;
Arrosage;0,33333;;19/01/2025;machine4;0;;;
Arrosage;0,75;;18/01/2025;machine1;0;;;
Mécanique;15,66667;;18/01/2025;machine1;0;;;
Arrosage;1,08333;;18/01/2025;machine4;0;;;
Mécanique;1,25;;17/01/2025;machine1;0;;;
Mécanique;1;;17/01/2025;machine1;0;;;
Hydraulique;1,58333;;17/01/2025;machine2;0;;;
Mécanique;0,58333;;17/01/2025;machine2;0;;;
Hydraulique;2,08333;;17/01/2025;machine2;0;;;
Arrosage;1,16667;;17/01/2025;machine4;0;;;
Mécanique;0,25;;17/01/2025;machine2;0;;;
Hydraulique;1,58333;;16/01/2025;machine2;147;(P40184A01 RAMPE DE GRAISSAGE - DPB- 16 0.1cc) DISTRIBUTEUR DE GRAISSAGE 6 ENTRER ( dester plunger DPB-16 0.1 CC) ref P40184A01;M-DIS0011;1.0
Arrosage;0,33333;;16/01/2025;machine5;0;;;
Hydraulique;0,55;;16/01/2025;machine2;0;;;
Arrosage;0,25;;16/01/2025;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Electronique;0,33333;;16/01/2025;machine4;0;;;
Mécanique;6,5;;16/01/2025;machine2;0;;;
Electronique;0,75;;15/01/2025;machine5;0;;;
Mécanique;0,41667;;15/01/2025;machine3;0;;;
Mécanique;1,75;;13/01/2025;machine1;0;;;
Arrosage;0,58333;;13/01/2025;machine4;0;;;
Arrosage;0,91667;;13/01/2025;machine4;0;;;
Mécanique;0,66667;;13/01/2025;machine7;0;;;
Arrosage;12,5;machine rendu sans arrosage centre ;13/01/2025;machine4;0;;;
Mécanique;3,25;;12/01/2025;machine5;0;;;
Mécanique;0,5;;11/01/2025;machine1;0;;;
Mécanique;13,61667;;11/01/2025;machine4;0;;;
Electronique;0,41667;;10/01/2025;machine5;0;;;
Arrosage;1,08333;;10/01/2025;machine5;0;;;
Arrosage;0,41667;;10/01/2025;machine5;0;;;
Hydraulique;1,11667;;10/01/2025;machine4;0;;;
Arrosage;1,08333;;10/01/2025;machine5;0;;;
Mécanique;0,58333;;10/01/2025;machine1;0;;;
Pneumatique;0,5;;10/01/2025;machine7;0;;;
Arrosage;1;;09/01/2025;machine1;0;;;
Mécanique;20;;09/01/2025;machine3;0;;;
Hydraulique;1,06667;;09/01/2025;machine2;0;;;
Arrosage;0,41667;;09/01/2025;machine4;0;;;
Mécanique;11;les dimensions du nouveau protecteur ne sont pas les memes que l'ancien ;09/01/2025;machine7;0;;;
Mécanique;0,66667;;08/01/2025;machine5;0;;;
Mécanique;2,5;;08/01/2025;machine3;0;;;
Electronique;0,25;;08/01/2025;machine2;0;;;
Mécanique;0,56667;;07/01/2025;machine2;0;;;
Electronique;12,5;;07/01/2025;machine2;0;;;
Mécanique;1,75;;07/01/2025;machine2;0;;;
Mécanique;1,08333;;06/01/2025;machine2;0;;;
Electronique;0,66667;;06/01/2025;machine2;0;;;
Mécanique;0,33333;;06/01/2025;machine3;0;;;
Mécanique;0,58333;;04/01/2025;machine1;0;;;
Electronique;0,5;;04/01/2025;machine3;0;;;
Hydraulique;0,58333;;04/01/2025;machine2;0;;;
Arrosage;1,73333;;03/01/2025;machine5;0;;;
Mécanique;74,83333;;03/01/2025;machine5;60,19;Distributeur 3/2 1/8 avec bobine 110VA pour UMC / J4V110-06  / pressure 0.15-0.8 MPa;M-DIS0010;1.0
Electronique;0,5;;03/01/2025;machine5;0;;;
Mécanique;0,66667;;03/01/2025;machine1;0;;;
Mécanique;2;;02/01/2025;machine5;640;Protecteur d'axe Z (SOUFFLET BAS AXE Z);M-PR0016;1.0
Mécanique;0,66667;;02/01/2025;machine5;640;Protecteur d'axe Z (SOUFFLET BAS AXE Z);M-PR0016;1.0
Arrosage;1;;02/01/2025;machine5;0;;;
Mécanique;1,83333;;02/01/2025;machine5;0;;;
Mécanique;5,75;;02/01/2025;machine4;0;;;
Mécanique;0,5;;01/01/2025;machine1;0;;;
Arrosage;0,5;;01/01/2025;machine4;0;;;
Mécanique;39;;31/12/2024;machine5;0;;;
Mécanique;4,5;;31/12/2024;machine5;71,85;PRESSURE SWITCH 4PSI NC AXE C ;M-HYD0011;1.0
Mécanique;0,35;;31/12/2024;machine5;0;;;
Arrosage;0,36667;;31/12/2024;machine5;0;;;
Arrosage;0,45;;31/12/2024;machine5;0;;;
Arrosage;0,4;;31/12/2024;machine4;0;;;
Arrosage;0,11667;;31/12/2024;machine4;0;;;
Mécanique;2,41667;;30/12/2024;machine5;46,3;Courroie d'axe C (BELT PCGT 5MX15 5MGT- 600-15);M-TRANS0023;1.0
Divers;0,15;;30/12/2024;machine5;0;;;
Electronique;1,5;;30/12/2024;machine5;37,03;PROJECTEUR HAAS ;M-ECL0005;1.0
Mécanique;35,66667;;30/12/2024;machine5;0;;;
Hydraulique;0,58333;;30/12/2024;machine2;0;;;
Arrosage;0,75;;30/12/2024;machine4;0;;;
Arrosage;3;;30/12/2024;machine4;0;;;
Arrosage;0,66667;;30/12/2024;machine4;0;;;
Arrosage;0,83333;;28/12/2024;machine4;0;;;
Arrosage;1,25;;27/12/2024;machine5;0;;;
Arrosage;8;;27/12/2024;machine4;0;;;
Electronique;0,58333;;27/12/2024;machine4;0;;;
Arrosage;1;;26/12/2024;machine5;0;;;
Mécanique;0,33333;;26/12/2024;machine5;0;;;
Arrosage;0,25;;26/12/2024;machine5;0;;;
Arrosage;1,08333;;26/12/2024;machine5;0;;;
Mécanique;180,58333;;26/12/2024;machine1;0;;;
Arrosage;0,66667;;25/12/2024;machine5;0;;;
Arrosage;0,41667;;25/12/2024;machine5;0;;;
Arrosage;0,41667;;25/12/2024;machine5;0;;;
Mécanique;1,91667;;25/12/2024;machine3;0;;;
Mécanique;17,5;;24/12/2024;machine5;0;;;
Arrosage;0,33333;;24/12/2024;machine5;0;;;
Mécanique;0,5;;24/12/2024;machine1;0;;;
Arrosage;0,41667;;24/12/2024;machine1;0;;;
Mécanique;0,5;;24/12/2024;machine1;0;;;
Mécanique;51,5;;24/12/2024;machine1;1200;CODEUR BROCHE CPLT;M-MES0002;1.0
Electronique;0,13333;;24/12/2024;machine2;0;;;
Arrosage;0,83333;;23/12/2024;machine4;0;;;
Mécanique;1,5;;23/12/2024;machine5;0;;;
Hydraulique;0,53333;;23/12/2024;machine1;0;;;
Arrosage;15,66667;;22/12/2024;machine1;0;;;
Mécanique;0,5;;21/12/2024;machine1;0;;;
Mécanique;7,08333;;21/12/2024;machine2;0;;;
Mécanique;1,5;;21/12/2024;machine2;0;;;
Arrosage;0,33333;;20/12/2024;machine5;0;;;
Mécanique;85;;20/12/2024;machine5;0;;;
Arrosage;0,75;;20/12/2024;machine4;0;;;
Mécanique;6;;19/12/2024;machine5;0;;;
Arrosage;1,25;;19/12/2024;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Hydraulique;0,28333;;18/12/2024;machine2;0;;;
Hydraulique;0,41667;;18/12/2024;machine2;0;;;
Arrosage;0,33333;;18/12/2024;machine4;0;;;
Arrosage;0,63333;;17/12/2024;machine5;0;;;
Electronique;0,33333;;17/12/2024;machine1;0;;;
Mécanique;0,5;;17/12/2024;machine2;0;;;
Electronique;0,16667;;17/12/2024;machine2;0;;;
Arrosage;0,7;;17/12/2024;machine4;0;;;
Mécanique;13,25;;16/12/2024;machine5;68,51;Pressostat pour frein de la table hydraulique axe C;M-HYD0020;1.0
Mécanique;3;;16/12/2024;machine5;0;;;
Mécanique;14,5;;16/12/2024;machine1;0;;;
Mécanique;0,75;;15/12/2024;machine1;0;;;
Mécanique;0,33333;;14/12/2024;machine1;0;;;
Arrosage;0,5;;14/12/2024;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Arrosage;1,16667;;14/12/2024;machine4;0;;;
Arrosage;0,41667;;13/12/2024;machine5;0;;;
Mécanique;5,58333;;13/12/2024;machine5;0;;;
Arrosage;0,63333;;13/12/2024;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Mécanique;0,83333;;13/12/2024;machine1;0;;;
Mécanique;1,16667;;13/12/2024;machine1;0;;;
Mécanique;0,83333;;13/12/2024;machine1;0;;;
Mécanique;4,08333;;12/12/2024;machine5;0;;;
Mécanique;1,96667;;12/12/2024;machine1;0;;;
Mécanique;0,66667;;12/12/2024;machine1;0;;;
Mécanique;5,41667;;12/12/2024;machine1;0;;;
Mécanique;3,13333;;12/12/2024;machine1;0;;;
Mécanique;21,5;;12/12/2024;machine2;812,28;Chemin de cable U05826A06;M-CAB0033;2.0
Mécanique;5,5;;12/12/2024;machine2;0;;;
Arrosage;2,25;;11/12/2024;machine3;0;;;
Arrosage;0,75;;11/12/2024;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Arrosage;1,16667;;11/12/2024;machine3;0;;;
Mécanique;1,83333;;10/12/2024;machine1;0;;;
Arrosage;0,5;;10/12/2024;machine1;0;;;
Mécanique;1,75;;10/12/2024;machine1;0;;;
Mécanique;0,5;;10/12/2024;machine3;0;;;
Programme;1,08333;;10/12/2024;machine4;0;;;
Arrosage;0,75;;10/12/2024;machine3;0;;;
Mécanique;0,5;;09/12/2024;machine1;0;;;
Mécanique;0,88333;;09/12/2024;machine1;0;;;
Mécanique;0,75;;09/12/2024;machine1;0;;;
Arrosage;2,9;;09/12/2024;machine3;393,47;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Mécanique;1,91667;;06/12/2024;machine1;0;;;
Mécanique;0,5;;06/12/2024;machine1;0;;;
Mécanique;0,41667;;06/12/2024;machine1;0;;;
Arrosage;0,51667;;06/12/2024;machine3;0;;;
Hydraulique;0,7;;06/12/2024;machine2;0;;;
Hydraulique;6;;06/12/2024;machine8;0;;;
Mécanique;2,25;;05/12/2024;machine3;0;;;
Mécanique;1,83333;;05/12/2024;machine1;0;;;
Mécanique;0,58333;;05/12/2024;machine1;0;;;
Arrosage;0,7;;05/12/2024;machine3;0;;;
Mécanique;3,83333;;05/12/2024;machine3;0;;;
Electronique;0,16667;;05/12/2024;machine9;55,54;CARTE MEMOIRE 128 MB BIGLIA;M-C0011;1.0
Electronique;0,16667;;05/12/2024;machine9;55,54;CHARIOT COMPACT FLASH BIGLIA ;M-C0012;1.0
Arrosage;0,41667;;05/12/2024;machine4;0;;;
Mécanique;0,48333;;04/12/2024;machine3;0;;;
Arrosage;1,33333;;04/12/2024;machine5;0;;;
Arrosage;0,83333;;04/12/2024;machine3;0;;;
Arrosage;2,33333;;04/12/2024;machine3;0;;;
Arrosage;0,91667;;03/12/2024;machine5;0;;;
Arrosage;0,58333;;03/12/2024;machine5;0;;;
Mécanique;0,58333;;03/12/2024;machine1;0;;;
Mécanique;1,16667;;03/12/2024;machine1;0;;;
Hydraulique;0,63333;;03/12/2024;machine1;0;;;
Arrosage;1;;03/12/2024;machine3;0;;;
Mécanique;11,08333;;02/12/2024;machine1;0;;;
Arrosage;1;;02/12/2024;machine5;0;;;
Arrosage;0,75;;02/12/2024;machine5;0;;;
Arrosage;2;;02/12/2024;machine5;0;;;
Mécanique;0,25;;02/12/2024;machine3;0;;;
Arrosage;0,33333;;02/12/2024;machine4;0;;;
Hydraulique;0,58333;;02/12/2024;machine4;0;;;
Electronique;1,5;;02/12/2024;machine4;0;;;
Mécanique;0,55;;01/12/2024;machine1;0;;;
Mécanique;0,55;;30/11/2024;machine1;0;;;
Electronique;0,91667;;30/11/2024;machine3;0;;;
Electronique;0,58333;;29/11/2024;machine5;0;;;
Mécanique;0,66667;;29/11/2024;machine1;0;;;
Mécanique;6;;29/11/2024;machine7;27,77;ROULEMENT 6010Z;M-RLT0043;1.0
Mécanique;0;;28/11/2024;machine7;27,77;ROULEMENT 6010Z;M-RLT0043;1.0
Arrosage;1,58333;;28/11/2024;machine5;0;;;
Hydraulique;1,11667;;28/11/2024;machine1;0;;;
Arrosage;0,41667;;28/11/2024;machine4;0;;;
Mécanique;3,5;;27/11/2024;machine5;0;;;
Mécanique;4,16667;;27/11/2024;machine1;0;;;
Mécanique;0,75;;27/11/2024;machine2;0;;;
Mécanique;21,83333;MACHINE RENDUE DEGARDE A L'ATTENTE DE ROULEMENTS ;27/11/2024;machine7;790;MOTEUR VIS DE CONVOYEUR DOOSAN;M-MOT0014;1.0
Mécanique;1,33333;;27/11/2024;machine3;0;;;
Arrosage;0,66667;;27/11/2024;machine3;0;;;
Mécanique;2,25;;26/11/2024;machine5;0;;;
Arrosage;0,98333;;26/11/2024;machine5;0;;;
Arrosage;0,58333;;26/11/2024;machine5;0;;;
Mécanique;4,5;;26/11/2024;machine1;0;;;
Mécanique;2,58333;;26/11/2024;machine2;0;;;
Arrosage;0,75;;26/11/2024;machine4;0;;;
Mécanique;0,83333;;25/11/2024;machine5;0;;;
Mécanique;3,75;;25/11/2024;machine1;0;;;
Mécanique;0,83333;;25/11/2024;machine1;0;;;
Hydraulique;3,36667;;25/11/2024;machine1;26,85;FILTRE HYDRAULIQUE HIFI SH63063;M-F0002;1.0
Arrosage;2,75;;25/11/2024;machine2;0;;;
Mécanique;0,58333;;24/11/2024;machine1;0;;;
Mécanique;9,83333;;24/11/2024;machine1;0;;;
Arrosage;4,75;;24/11/2024;machine2;0;;;
Hydraulique;14,7;;23/11/2024;machine2;0;;;
Arrosage;1;;23/11/2024;machine2;0;;;
Mécanique;9;;22/11/2024;machine1;0;;;
Arrosage;0,66667;;22/11/2024;machine3;332,64;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Electrique;1;;22/11/2024;machine8;153,68;BLOC CONTACT AUX LADN40;M-ELEC0028;2.0
Electrique;1;;22/11/2024;machine8;153,68;CONTACTEUR CAD32BD SCHNEIDER;M-ELEC0027;2.0
Electronique;0,41667;;22/11/2024;machine8;0;;;
Mécanique;0,5;;22/11/2024;machine8;0;;;
Mécanique;4,08333;;20/11/2024;machine1;0;;;
Arrosage;0,41667;;20/11/2024;machine5;0;;;
Electrique;0,83333;;20/11/2024;machine5;0;;;
Arrosage;0,41667;;20/11/2024;machine4;0;;;
Arrosage;0,55;;20/11/2024;machine4;0;;;
Arrosage;0,41667;;20/11/2024;machine4;0;;;
Arrosage;1;;19/11/2024;machine4;0;;;
Mécanique;0,33333;;19/11/2024;machine2;0;;;
Arrosage;1;;19/11/2024;machine4;0;;;
Arrosage;0,66667;;19/11/2024;machine3;0;;;
Mécanique;0,33333;;19/11/2024;machine1;0;;;
Arrosage;0,41667;;19/11/2024;machine3;0;;;
Electronique;8,75;;18/11/2024;machine6;0;;;
Electronique;0,25;;18/11/2024;machine5;0;;;
Mécanique;0,58333;;18/11/2024;machine1;0;;;
Arrosage;0,41667;;18/11/2024;machine4;0;;;
Arrosage;3,33333;;18/11/2024;machine4;0;;;
Mécanique;0,58333;;18/11/2024;machine2;0;;;
Arrosage;16,58333;;17/11/2024;machine3;332,64;FILTER ELEMENT d'arrosage au centre DA-300  (Z476Z0500270 FILTER ELEMENT);M-F0040;1.0
Mécanique;1,5;;16/11/2024;machine1;0;;;
Hydraulique;1,16667;;16/11/2024;machine1;0;;;
Arrosage;6,11667;;16/11/2024;machine3;0;;;
Arrosage;0,5;;16/11/2024;machine3;0;;;
Arrosage;0,33333;;16/11/2024;machine4;0;;;
Mécanique;0,75;;16/11/2024;machine2;0;;;
Mécanique;1;;15/11/2024;machine1;0;;;
Hydraulique;2,5;;15/11/2024;machine2;0;;;
Arrosage;0,36667;;15/11/2024;machine3;0;;;
Arrosage;0,5;;15/11/2024;machine3;0;;;
Hydraulique;1,08333;;15/11/2024;machine9;0;;;
Pneumatique;0,33333;;15/11/2024;machine2;0;;;
Hydraulique;1;;15/11/2024;machine1;0;;;
Arrosage;0,5;;15/11/2024;machine3;0;;;
Pneumatique;4;;14/11/2024;machine5;58,33;Pressostat pour frein de la table pneumatique axe C;M-HYD0012;1.0
Electronique;6,66667;;14/11/2024;machine5;12,96;VENTILATEUR LY12038  120X120X38  110 VAC;M-VEN0004;1.0
Arrosage;0,5;;14/11/2024;machine3;0;;;
Mécanique;0,75;;14/11/2024;machine1;0;;;
Mécanique;3,91667;;14/11/2024;machine1;0;;;
Arrosage;0,66667;;14/11/2024;machine3;0;;;
Mécanique;0,58333;;14/11/2024;machine7;0;;;
Mécanique;0,83333;;14/11/2024;machine1;0;;;
Arrosage;0,66667;;13/11/2024;machine5;0;;;
Arrosage;0,16667;;13/11/2024;machine5;0;;;
Hydraulique;0,83333;;13/11/2024;machine2;0;;;
Arrosage;1;;13/11/2024;machine3;0;;;
Arrosage;0,35;;13/11/2024;machine4;0;;;
Mécanique;0,83333;;13/11/2024;machine2;0;;;
Arrosage;0,75;;13/11/2024;machine2;0;;;
Mécanique;0,25;;12/11/2024;machine1;0;;;
Arrosage;0,41667;;11/11/2024;machine5;0;;;
Mécanique;1,41667;;11/11/2024;machine1;0;;;
Programme;0,5;;11/11/2024;machine2;0;;;
Automate;1,08333;;11/11/2024;machine4;0;;;
Hydraulique;2,5;;11/11/2024;machine2;0;;;
Mécanique;5,91667;;11/11/2024;machine2;0;;;
Hydraulique;0,16667;;11/11/2024;machine1;0;;;
Mécanique;13;;10/11/2024;machine2;0;;;
Mécanique;0,58333;;10/11/2024;machine2;0;;;
Mécanique;2,25;;09/11/2024;machine5;0;;;
Mécanique;1,41667;;09/11/2024;machine1;0;;;
Arrosage;0,41667;;09/11/2024;machine2;0;;;
Electronique;0,43333;;09/11/2024;machine4;0;;;
Arrosage;0,5;;08/11/2024;machine3;0;;;
Arrosage;0,53333;;08/11/2024;machine3;0;;;
Mécanique;1;;08/11/2024;machine1;0;;;
Hydraulique;0,83333;;08/11/2024;machine2;0;;;
Hydraulique;1,5;;08/11/2024;machine8;0;;;
Arrosage;0,75;;07/11/2024;machine5;0;;;
Mécanique;0,41667;;07/11/2024;machine1;0;;;
Hydraulique;0,25;;07/11/2024;machine2;0;;;
Mécanique;14,58333;;06/11/2024;machine1;0;;;
Mécanique;0,58333;;06/11/2024;machine2;0;;;
Hydraulique;0,41667;;06/11/2024;machine2;0;;;
Mécanique;0,83333;;06/11/2024;machine2;0;;;
Arrosage;0,83333;;05/11/2024;machine5;0;;;
Mécanique;0,33333;;05/11/2024;machine2;0;;;
Mécanique;0,83333;;05/11/2024;machine4;0;;;
Mécanique;0,5;;05/11/2024;machine4;0;;;
Arrosage;0,91667;;05/11/2024;machine2;0;;;
Arrosage;36,16667;;04/11/2024;machine1;1238,7;JOINT TOURNANT DEUBLIN 1121-269-851;M-JT0014;1.0
Arrosage;1,16667;;04/11/2024;machine2;0;;;
Mécanique;4,5;;04/11/2024;machine4;0;;;
Mécanique;12,75;;03/11/2024;machine5;0;;;
Mécanique;6,58333;;03/11/2024;machine1;0;;;
Electronique;2;;01/11/2024;machine6;509,25;APPAREIL DNC POUR BIGLIA;M-C0014;1.0
Arrosage;0,38333;;01/11/2024;machine5;0;;;
Arrosage;1,41667;;01/11/2024;machine5;0;;;
Arrosage;0,25;;01/11/2024;machine5;0;;;
Mécanique;0;;01/11/2024;machine5;0;;;
Hydraulique;1;;01/11/2024;machine2;0;;;
Mécanique;0,33333;;31/10/2024;machine5;0;;;
Mécanique;0,41667;;31/10/2024;machine5;0;;;
Mécanique;0,33333;;31/10/2024;machine1;0;;;
Mécanique;0,5;;31/10/2024;machine1;0;;;
Mécanique;1,5;;31/10/2024;machine1;0;;;
Arrosage;1,36667;;31/10/2024;machine3;0;;;
Mécanique;0,5;;31/10/2024;machine2;0;;;
Mécanique;1,16667;;31/10/2024;machine2;0;;;
Arrosage;0,5;;31/10/2024;machine4;0;;;
Hydraulique;0,5;;30/10/2024;machine5;68,51;Pressostat pour frein de la table hydraulique axe C;M-HYD0020;1.0
Mécanique;0,36667;;30/10/2024;machine4;0;;;
Mécanique;2,81667;;30/10/2024;machine5;0;;;
Mécanique;0,33333;;30/10/2024;machine5;0;;;
Arrosage;0,5;;30/10/2024;machine3;0;;;
Mécanique;1,5;;30/10/2024;machine1;0;;;
Mécanique;228,66667;;30/10/2024;machine1;1627,9;POMPE & TETE POMPE DE LUBRIFICATION AXE B ET C;M-PPE0001;1.0
Programme;1,08333;;30/10/2024;machine3;0;;;
Arrosage;0,5;;30/10/2024;machine4;0;;;
Hydraulique;0,5;;30/10/2024;machine4;0;;;
Mécanique;18,16667;;30/10/2024;machine4;0;;;
Mécanique;0,66667;;30/10/2024;machine2;0;;;
Mécanique;9,5;;29/10/2024;machine5;31,93;ROULEMENT 6201Z;M-RLT0040;1.0
Mécanique;9,5;;29/10/2024;machine5;31,93;ROULEMENT 6202Z;M-RLT0041;1.0
Mécanique;9,5;;29/10/2024;machine5;31,93;ROULEMENT 6204Z;M-RLT0042;2.0
Mécanique;0,5;;29/10/2024;machine1;0;;;
Arrosage;0,58333;;29/10/2024;machine5;0;;;
Electronique;0,25;;29/10/2024;machine2;0;;;
Arrosage;0,91667;;28/10/2024;machine5;0;;;
Mécanique;5;;28/10/2024;machine1;0;;;
Pneumatique;0,91667;;28/10/2024;machine1;0;;;
Mécanique;0,75;;28/10/2024;machine1;0;;;
Mécanique;0,33333;;28/10/2024;machine1;0;;;
Mécanique;0,41667;;28/10/2024;machine2;0;;;
Arrosage;0,75;;28/10/2024;machine4;0;;;
Arrosage;0,5;;28/10/2024;machine4;0;;;
Mécanique;0,91667;;28/10/2024;machine5;0;;;
Mécanique;0,58333;;28/10/2024;machine2;0;;;
Mécanique;12,5;;27/10/2024;machine1;0;;;
Mécanique;7,08333;;27/10/2024;machine1;0;;;
Arrosage;0,5;;27/10/2024;machine2;0;;;
Programme;0,25;;26/10/2024;machine3;0;;;
Programme;2,5;;25/10/2024;machine5;0;;;
Arrosage;0,5;;25/10/2024;machine5;0;;;
Arrosage;70;;25/10/2024;machine5;0;;;
Programme;2,5;;25/10/2024;machine1;0;;;
Mécanique;1,83333;;25/10/2024;machine1;0;;;
Hydraulique;0,75;;25/10/2024;machine2;0;;;
Mécanique;6,5;;25/10/2024;machine9;0;;;
Mécanique;1;;25/10/2024;machine2;0;;;
Mécanique;1,66667;;25/10/2024;machine5;0;;;
Arrosage;0,25;;25/10/2024;machine3;0;;;
Hydraulique;1,03333;;25/10/2024;machine1;0;;;
Pneumatique;1,25;;25/10/2024;machine2;0;;;
Pneumatique;0,33333;;24/10/2024;machine5;0;;;
Mécanique;1;;24/10/2024;machine5;0;;;
Mécanique;0,41667;;24/10/2024;machine1;0;;;
Mécanique;0,41667;;24/10/2024;machine1;0;;;
Mécanique;0,5;;24/10/2024;machine3;0;;;
Hydraulique;4;;24/10/2024;machine2;0;;;
Mécanique;0,33333;;24/10/2024;machine2;0;;;
Mécanique;0,41667;;24/10/2024;machine1;0;;;
Electronique;3;probleme consiste ;23/10/2024;machine6;0;;;
Mécanique;5;;23/10/2024;machine5;0;;;
Electronique;0,33333;;23/10/2024;machine5;0;;;
Arrosage;0,33333;;23/10/2024;machine5;0;;;
